ID,Area_m2,Area_km2,NDVI,NDWI,Meadow
3063,4903.546,0.0049,0.128137846,-0.156102928,
3064,5437.614,0.00544,0.190401871,-0.222164208,
3065,5337.53,0.00534,0.184894116,-0.215726749,
3066,7425.466,0.00743,0.001893104,-0.003503108,
3068,4505.417,0.00451,0.148168749,-0.172000082,
3069,5041.374,0.00504,0.077305776,-0.082877647,
3070,19210.416,0.01921,0.090690236,-0.097515061,
3081,5679.241,0.00568,0.06707062,-0.072010225,
3089,7125.165,0.00713,0.167238987,-0.200131523,
3090,19551.714,0.01955,0.175212052,-0.210506764,
3096,5941.036,0.00594,0.193822284,-0.224670763,
3133,60569.339,0.06057,0.133183897,-0.192918698,
3134,6536.009,0.00654,0.162912219,-0.244182264,
3136,6248.686,0.00625,0.142218426,-0.1959673,
3137,6244.992,0.00624,0.149587979,-0.217337542,
3176,15772.935,0.01577,0.175796217,-0.218448767,
3181,4599.008,0.0046,0.189049403,-0.24680272,
3184,6970.215,0.00697,0.187475691,-0.241923794,
3185,4380.019,0.00438,0.152523083,-0.180742407,
3186,5003.379,0.005,0.182401279,-0.231430632,
3187,4603.845,0.0046,0.190964438,-0.248687536,
3189,18539.703,0.01854,0.17001301,-0.219485219,
3251,17695.545,0.0177,0.195972362,-0.259385397,
3255,16824.137,0.01682,0.168714935,-0.218482924,
3259,4412.893,0.00441,0.179357392,-0.201493872,
3265,5577.411,0.00558,0.187523939,-0.204681439,
3267,8638.074,0.00864,0.190291103,-0.209636577,
3270,4665.337,0.00467,0.177063924,-0.188485675,
3272,4970.483,0.00497,0.172868586,-0.190780228,
3274,4354.016,0.00435,0.123571786,-0.157020816,
3278,5250.549,0.00525,0.057963823,-0.050599459,
3279,9196.485,0.0092,0.166956463,-0.184097758,
3280,4999.157,0.005,0.182017627,-0.209126662,
3284,7102.075,0.0071,0.184387202,-0.210829617,
3286,5701.924,0.0057,0.197187162,-0.225685902,
3294,4239.752,0.00424,0.195341599,-0.191507464,
3301,9888.973,0.00989,0.099060419,-0.090518831,
3302,7423.106,0.00742,0.140533236,-0.12763177,
3308,7413.71,0.00741,0.046165972,-0.060903108,
3317,7462.673,0.00746,0.069742357,-0.094215909,
3322,9150.592,0.00915,0.193316446,-0.213329614,
3323,6837.916,0.00684,0.187616756,-0.206517287,
3324,5445.118,0.00545,0.090855883,-0.121344617,
3326,6782.686,0.00678,0.090903461,-0.084617347,
3327,5679.926,0.00568,0.101456608,-0.098815449,
3328,7150.449,0.00715,0.162817013,-0.193555081,
3329,7262.423,0.00726,0.19061859,-0.21535956,
3330,18858.926,0.01886,0.196778501,-0.222597351,
3333,6536.547,0.00654,0.156249309,-0.185666061,
3334,6038.83,0.00604,0.18437388,-0.203540237,
3336,4895.13,0.0049,0.195705719,-0.20544212,
3337,5351.246,0.00535,0.103614398,-0.11010979,
3351,7534.581,0.00753,0.170157233,-0.196028665,
3352,6103.491,0.0061,0.001481842,-0.003481274,
3353,5062.81,0.00506,0.047931939,-0.072276765,
3354,5606.318,0.00561,0.025021258,-0.024906292,
3355,4469.726,0.00447,0.008271161,-0.014172761,
3356,4929.143,0.00493,0.151632696,-0.17547116,
3363,6620.12,0.00662,0.144506083,-0.172202185,
3364,6559.62,0.00656,0.039574288,-0.048945957,
3365,4951.999,0.00495,0.167235715,-0.196947951,
3366,6203.77,0.0062,0.017809596,-0.032938209,
3367,4381.245,0.00438,0.003789719,-0.009176135,
3368,7597.672,0.0076,0.087110491,-0.08393595,
3370,6121.508,0.00612,0.104326263,-0.133685953,
3372,7101.707,0.0071,0.022954385,-0.033503618,
3373,6260.249,0.00626,0.072151344,-0.075640622,
3375,6157.607,0.00616,0.121922431,-0.112296299,
3376,4683.74,0.00468,0.1974781,-0.217187487,
3379,5018.122,0.00502,0.193937216,-0.212345014,
3384,4578.628,0.00458,0.105542111,-0.125164633,
3387,5279.897,0.00528,0.094103557,-0.086536579,
3393,4527.131,0.00453,0.104698594,-0.122900871,
3395,4852.922,0.00485,0.01365786,-0.021731512,
3396,4486.989,0.00449,-0.00677083,0.00419926,
3404,6012.023,0.00601,0.09163171,-0.097196353,
3409,5657.279,0.00566,-0.000885282,-0.003638187,
3410,4340.804,0.00434,0.019638276,-0.031886946,
3411,5839.272,0.00584,0.107791326,-0.132980603,
3412,4871.683,0.00487,0.002751624,-0.006759295,
3413,5302.597,0.0053,0.025500192,-0.028719517,
3414,7689.214,0.00769,0.09839957,-0.096398726,
3415,5928.209,0.00593,0.020092272,-0.031068455,
3416,18001.248,0.018,5.73E-05,-0.006645257,
3417,8754.295,0.00875,0.023265982,-0.022674854,
3422,4779.986,0.00478,0.141781509,-0.136502144,
3425,5132.234,0.00513,0.127252383,-0.144930854,
3427,4906.182,0.00491,0.163029511,-0.195519864,
3428,6851.935,0.00685,0.132992142,-0.169890929,
3430,4555.887,0.00456,0.153778707,-0.185788974,
3431,4328.766,0.00433,0.19193989,-0.207457493,
3432,5169.147,0.00517,0.148467571,-0.178651147,
3433,7094.181,0.00709,0.14826757,-0.183917611,
3434,4375.157,0.00438,0.043328056,-0.06978448,
3435,6250.283,0.00625,0.113223896,-0.152386231,
3436,4623.733,0.00462,0.157221327,-0.187650016,
3437,7169.733,0.00717,0.056932891,-0.07077987,
3438,6848.528,0.00685,0.041513939,-0.053485051,
3439,5188.52,0.00519,0.068869508,-0.08701892,
3441,6081.689,0.00608,0.19131779,-0.217159405,
3442,6468.739,0.00647,0.173581453,-0.204656481,
3443,4469.721,0.00447,0.135490149,-0.170676693,
3444,4711.659,0.00471,0.055224904,-0.05441194,
3445,4520.345,0.00452,0.132114695,-0.15291595,
3446,5509.18,0.00551,0.10359411,-0.109243551,
3447,7066.707,0.00707,0.150311955,-0.171818223,
3448,5160.674,0.00516,0.137101455,-0.171606113,
3449,5711.958,0.00571,0.143258491,-0.183271392,
3450,6587.678,0.00659,0.097127831,-0.130745851,
3451,7137.284,0.00714,0.155037321,-0.185936128,
3452,4415.753,0.00442,0.164990582,-0.196689822,
3453,4407.629,0.00441,0.153468455,-0.174462258,
3454,4831.913,0.00483,0.167466142,-0.193939993,
3455,6603.12,0.0066,0.179595796,-0.201012227,
3456,6428.88,0.00643,0.171322281,-0.196031991,
3457,4407.198,0.00441,0.155594313,-0.173263445,
3459,6647.575,0.00665,0.146686235,-0.172074764,
3460,5182.31,0.00518,0.104300916,-0.145338518,
3461,4530.033,0.00453,0.100752044,-0.123812606,
3462,4415.012,0.00442,0.017705429,-0.02646986,
3463,5367.829,0.00537,0.092503019,-0.129239624,
3464,4615.222,0.00462,0.083418556,-0.098793976,
3466,8836.073,0.00884,0.184260358,-0.195021994,
3505,18621.442,0.01862,0.060389926,-0.073239632,
3509,4648.303,0.00465,0.19790885,-0.203499332,
3522,11380.14,0.01138,0.068410374,-0.063031184,
3527,52724.515,0.05272,0.18408846,-0.174814496,
3531,52577.607,0.05258,0.004676147,-0.010336432,
3534,43281.546,0.04328,0.001395753,-0.005856035,
3536,7696.573,0.0077,0.098846438,-0.094584122,
3537,13783.625,0.01378,0.008544002,-0.011793731,
3539,8731.703,0.00873,0.017997319,-0.026600911,
3540,17722.042,0.01772,0.066876363,-0.058555452,
3545,11558.287,0.01156,0.134660694,-0.128905821,
3547,4411.738,0.00441,0.137784381,-0.150143017,
3549,22257.452,0.02226,0.169156892,-0.157617938,
3556,5306.705,0.00531,0.083482731,-0.100189607,
3557,12984.381,0.01298,0.183277913,-0.174657383,
3558,12521.226,0.01252,0.080840187,-0.071370894,
3559,11404.268,0.0114,0.131170815,-0.135585869,
3561,5129.42,0.00513,-0.008437421,0.008188449,
3562,20405.405,0.02041,0.099606026,-0.115245667,
3563,14335.559,0.01434,-0.000384491,-0.000184754,
3564,35395.85,0.0354,0.12333023,-0.13881105,
3567,8825.036,0.00883,0.085297254,-0.093821353,
3568,8984.411,0.00898,0.135603164,-0.134534059,
3570,3832.782,0.00383,0.15846112,-0.17135196,
3572,6829.832,0.00683,0.177451378,-0.191362149,
3573,3628.199,0.00363,0.107184536,-0.109345777,
3574,22860.746,0.02286,0.084217809,-0.097164228,
3582,20379.174,0.02038,0.155783457,-0.154902669,
3583,5229.998,0.00523,0.095811706,-0.123668715,
3584,22115.137,0.02212,0.162552564,-0.167976726,
3586,8259.28,0.00826,0.174868229,-0.197155383,
3587,7748.408,0.00775,0.138355359,-0.16336296,
3591,47317.953,0.04732,0.181211096,-0.205970801,
3592,8831.627,0.00883,0.140344484,-0.174582684,
3595,6823.476,0.00682,0.109542396,-0.125801474,
3596,33665.594,0.03367,0.151260954,-0.172550316,
3597,12495.638,0.0125,0.139670787,-0.158371976,
3602,4941.025,0.00494,0.146779823,-0.17054786,
3605,6896.074,0.0069,0.020095711,-0.03652533,
3606,6973.478,0.00697,0.160073214,-0.190204759,
3607,7234.875,0.00723,0.156106417,-0.168045716,
3608,2791.222,0.00279,0.073403296,-0.073667453,
3609,11148.736,0.01115,0.105119923,-0.116648905,
3610,6578.743,0.00658,0.122697751,-0.127320319,
3611,4829.686,0.00483,0.080584228,-0.095229665,
3612,21626.121,0.02163,0.065966009,-0.088106875,
3614,4762.326,0.00476,0.15222778,-0.17431826,
3624,5239.807,0.00524,0.014716442,-0.019432546,
3628,11075.815,0.01108,0.073435604,-0.06550316,
3629,9496.947,0.0095,0.005079677,-0.009805655,
3632,4829.79,0.00483,-4.71E-06,-0.006431406,
3633,14240.034,0.01424,0.008033437,-0.01707156,
3635,47480.555,0.04748,0.021774964,-0.027829065,
3641,17058.169,0.01706,0.189258192,-0.214403733,
3643,7008.813,0.00701,0.09272078,-0.109001634,
3645,10811.829,0.01081,0.130367185,-0.146176353,
3647,10549.132,0.01055,0.102355552,-0.132004726,
3648,31572.262,0.03157,0.070205903,-0.096807052,
3649,5178.58,0.00518,0.156439264,-0.161137406,
3653,11659.515,0.01166,0.097479031,-0.125085618,
3666,11946.9,0.01195,0.196057451,-0.201052879,
3667,16387.652,0.01639,0.191347833,-0.197138264,
3671,14221.533,0.01422,0.066404157,-0.059911367,
3699,141552.961,0.14155,0.172315726,-0.173446456,
3700,7447.478,0.00745,0.113009208,-0.120268522,
3706,12608.767,0.01261,0.062941125,-0.080042448,
3708,9677.343,0.00968,0.170390112,-0.179803892,
3711,34411.51,0.03441,0.097994047,-0.116940262,
3712,4352.858,0.00435,0.142386135,-0.150446177,
3715,3935.414,0.00394,0.147311438,-0.157520497,
3719,139249.992,0.13925,0.186687986,-0.193128489,
3720,5809.217,0.00581,0.010151673,-0.021267622,
3721,10500.63,0.0105,0.195674713,-0.212847604,
3723,4535.446,0.00454,0.092222247,-0.095906358,
3725,33486.262,0.03349,0.140998873,-0.145159153,
3727,5611.046,0.00561,0.185034766,-0.20065395,
3731,7934.339,0.00793,0.101434777,-0.113538885,
3733,7548.814,0.00755,0.013950712,-0.014176414,
3736,7210.585,0.00721,0.140112292,-0.152521858,
3737,5075.564,0.00508,0.131772463,-0.138708602,
3741,9685.018,0.00969,0.07222179,-0.074579634,
3742,40797.868,0.0408,0.169119018,-0.189305716,
3744,7372.04,0.00737,0.101607832,-0.120967101,
3745,21727.651,0.02173,0.089309896,-0.108128411,
3746,10599.959,0.0106,0.16601479,-0.183807349,
3747,5099.222,0.0051,0.151429279,-0.175492658,
3750,39999.155,0.04,0.199720286,-0.216432308,
3751,6713.738,0.00671,0.199521677,-0.219342345,
3752,8327.782,0.00833,0.177976866,-0.196092631,
3754,18349.331,0.01835,0.163970449,-0.178825077,
3755,46370.993,0.04637,0.176078946,-0.195790355,
3756,35230.828,0.03523,0.190861102,-0.208548922,
3761,4514.265,0.00451,0.192397578,-0.204356627,
3766,11197.496,0.0112,0.099774438,-0.107407583,
3790,10220.666,0.01022,0.141696993,-0.170520047,
3791,8660.309,0.00866,0.173037849,-0.188765823,
3795,8304.807,0.0083,0.111640895,-0.100167677,
3797,8699.554,0.0087,0.153319234,-0.144215345,
3801,16448.88,0.01645,0.012544718,-0.024471792,
3804,5135.13,0.00514,0.074985046,-0.089859678,
3808,3094.777,0.00309,0.081878326,-0.095093872,
3810,6540.381,0.00654,0.001987807,-0.007584851,
3815,7613.405,0.00761,0.079280645,-0.10407119,
3823,5253.874,0.00525,0.131856119,-0.148793753,
3826,93535.556,0.09354,0.174033428,-0.175979193,
3833,6284.403,0.00628,0.043688873,-0.059539762,
3835,11322.675,0.01132,0.191469985,-0.19398839,
3837,6584.802,0.00658,0.199492729,-0.199383405,
3838,40460.356,0.04046,0.027731407,-0.035904913,
3839,15355.578,0.01536,0.072936303,-0.065406245,
3840,13194.743,0.01319,0.157037701,-0.17280194,
3841,13774.173,0.01377,0.085235517,-0.115697237,
3843,14021.042,0.01402,0.155507986,-0.185908882,
3845,6604.659,0.0066,0.187310276,-0.207178412,
3846,11366.418,0.01137,0.012167926,-0.018436436,
3849,4828.497,0.00483,0.168011046,-0.197538623,
3850,5146.677,0.00515,0.074576038,-0.073020866,
3851,21633.102,0.02163,0.117779156,-0.144305425,
3852,9071.52,0.00907,0.09071641,-0.096859899,
3853,9169.216,0.00917,0.118880363,-0.125825995,
3854,32717.054,0.03272,0.108663922,-0.123167651,
3855,6622.9,0.00662,0.07379966,-0.075720981,
3856,19217.575,0.01922,0.181726155,-0.183324534,
3857,7049.547,0.00705,0.158911438,-0.18657413,
3858,36413.735,0.03641,0.157766464,-0.176115537,
3860,17575.143,0.01758,0.113515781,-0.140696516,
3861,60258.168,0.06026,0.112576538,-0.125211286,
3863,14723.891,0.01472,0.174319937,-0.199357641,
3864,4688.261,0.00469,0.11352971,-0.12964784,
3865,90042.902,0.09004,0.09599572,-0.101131937,
3866,11276.722,0.01128,0.044631193,-0.060132749,
3868,13042.406,0.01304,0.078749194,-0.073795833,
3870,3743.346,0.00374,0.141764049,-0.143196131,
3871,14802.317,0.0148,0.198395122,-0.217811285,
3872,61382.152,0.06138,0.076098486,-0.096371644,
3873,8682.982,0.00868,0.079469323,-0.098653073,
3875,34733.609,0.03473,0.176900385,-0.200782867,
3877,22046.781,0.02205,0.179559552,-0.202920246,
3879,6016.5,0.00602,0.12254816,-0.143812239,
3880,58561.703,0.05856,0.19428852,-0.215419991,
3883,14298.785,0.0143,0.198680735,-0.221137733,
3886,10375.331,0.01038,0.119994464,-0.13554116,
3888,7194.074,0.00719,0.154748883,-0.186621985,
3889,12697.116,0.0127,0.151743107,-0.154138299,
3894,18269.34,0.01827,0.181694734,-0.185486115,
3895,6239.697,0.00624,0.056474601,-0.071836605,
3896,8081.12,0.00808,0.172201275,-0.199899807,
3897,35158.585,0.03516,0.150157444,-0.177089786,
3898,76326.784,0.07633,0.17244653,-0.20106509,
3901,5997.522,0.006,0.176261963,-0.186497229,
3902,27538.756,0.02754,0.168220372,-0.196585489,
3903,3244.174,0.00324,0.033342721,-0.051566098,
3904,4114.971,0.00411,0.046172937,-0.06713018,
3905,4195.224,0.0042,0.132714161,-0.168869671,
3908,13799.392,0.0138,0.104630333,-0.099437056,
3909,3490.303,0.00349,0.16649247,-0.193265278,
3910,9849.536,0.00985,0.176963261,-0.197934564,
3911,5711.464,0.00571,0.187427753,-0.217451866,
3912,9872.51,0.00987,0.070408584,-0.059687155,
3913,18335.625,0.01834,0.099687247,-0.131452076,
3914,5802.847,0.0058,0.154993023,-0.180476538,
3915,3579.307,0.00358,0.054652058,-0.06214068,
3916,5417.446,0.00542,0.032656437,-0.048035751,
3917,7295.064,0.0073,0.060520964,-0.088793496,
3918,16994.66,0.01699,0.198211082,-0.22228591,
3920,8992.976,0.00899,0.067543211,-0.084796537,
3922,19280.419,0.01928,0.07407493,-0.076002521,
3923,9903.195,0.0099,0.170002185,-0.185955243,
3928,8927.716,0.00893,0.154669213,-0.1871902,
3930,6989.153,0.00699,0.027221836,-0.043682009,
3931,4232.231,0.00423,0.101109869,-0.13636906,
3932,17747.423,0.01775,0.147269699,-0.175207151,
3933,16641.53,0.01664,0.135319333,-0.151919396,
3936,8603.447,0.0086,0.138363787,-0.163493591,
3938,34139.831,0.03414,0.070022918,-0.067074707,
3939,7617.743,0.00762,0.168474921,-0.232692921,
3941,29048.135,0.02905,0.183260799,-0.194504996,
3942,14770.106,0.01477,0.174462598,-0.200601139,
3944,22228.091,0.02223,0.05109632,-0.049501491,
3945,6876.343,0.00688,0.161084836,-0.1907626,
3946,3860.121,0.00386,0.176281104,-0.165145343,
3947,25276.15,0.02528,0.189986925,-0.215521961,
3951,9327.071,0.00933,0.103489622,-0.123312875,
3955,17490.982,0.01749,0.170398944,-0.19658428,
3961,38110.778,0.03811,0.096140781,-0.106795776,
3963,97426.24,0.09743,0.183680053,-0.202498475,
3964,6124.846,0.00612,0.112307248,-0.109460857,
3965,40341.51,0.04034,0.185007443,-0.203156877,
3967,7033.341,0.00703,0.007911578,-0.020859235,
3968,13134.995,0.01313,0.098688347,-0.111413011,
3969,5521.868,0.00552,0.156697059,-0.182202925,
3971,10099.418,0.0101,0.174938102,-0.197239254,
3972,9871.297,0.00987,0.155881022,-0.187148302,
3973,6194.351,0.00619,0.146131181,-0.175635207,
3974,4661.987,0.00466,0.065696968,-0.057034105,
3978,4610.719,0.00461,0.015710453,-0.027204565,
3979,8166.218,0.00817,0.129898209,-0.16895496,
3981,9243.514,0.00924,0.049832841,-0.07205959,
3982,2670.866,0.00267,0.186661453,-0.208693191,
3985,9754.885,0.00975,0.047967127,-0.067617087,
3986,11959.647,0.01196,0.083583453,-0.098941219,
3988,20463.456,0.02046,0.127797601,-0.146756239,
3989,35858.328,0.03586,0.111678915,-0.129706811,
3990,2830.722,0.00283,0.127252126,-0.158183045,
3991,11124.146,0.01112,0.117065588,-0.137074074,
3992,7720.705,0.00772,0.130669063,-0.163730061,
3993,8375.853,0.00838,0.142217364,-0.157447497,
3996,9136.521,0.00914,0.120480337,-0.116493408,
3997,12298.634,0.0123,0.167545198,-0.184761005,
3999,6953.387,0.00695,0.19128897,-0.179001855,
4000,3910.523,0.00391,0.183738785,-0.227683168,
4004,5616.707,0.00562,0.146885996,-0.158781765,
4008,27694.865,0.02769,0.175093022,-0.196549011,
4009,10645.331,0.01065,0.160367345,-0.171105825,
4010,125231.699,0.12523,0.05453669,-0.06307493,
4011,57258.138,0.05726,0.096732594,-0.098331122,
4015,5338.639,0.00534,0.136067048,-0.172400593,
4016,6543.688,0.00654,0.090619728,-0.095901671,
4017,4330.827,0.00433,0.122400777,-0.149073501,
4018,37702.949,0.0377,0.09208635,-0.092343214,
4020,4771.783,0.00477,0.171576912,-0.195862073,
4023,6526.886,0.00653,0.088288177,-0.092297531,
4027,10033.998,0.01003,0.090978485,-0.098177065,
4029,6703.445,0.0067,0.170609356,-0.222906975,
4030,9245.887,0.00925,0.163178855,-0.183689752,
4033,64461.513,0.06446,0.172965968,-0.195840989,
4034,5502.225,0.0055,0.15745384,-0.17803728,
4036,7647.474,0.00765,0.192395158,-0.204498477,
4037,17225.636,0.01723,0.198543356,-0.211410867,
4038,8457.065,0.00846,0.064447019,-0.095249873,
4039,4967.423,0.00497,0.142121992,-0.164920848,
4040,53702.915,0.0537,0.08372496,-0.087627445,
4042,116035.083,0.11604,0.177184146,-0.192274304,
4045,5860.157,0.00586,0.187283091,-0.206792567,
4046,4642.296,0.00464,0.029380013,-0.050283752,
4047,5358.498,0.00536,0.123058549,-0.151654019,
4048,7375.782,0.00738,0.005478562,-0.0139068,
4050,10875.533,0.01088,0.062774699,-0.093148197,
4051,6079.971,0.00608,0.162676137,-0.182852014,
4054,8598.081,0.0086,0.005577009,-0.014869052,
4055,16983.091,0.01698,0.151412848,-0.18432324,
4056,24170.662,0.02417,0.15218763,-0.143051765,
4057,14461.368,0.01446,0.071987512,-0.093612935,
4058,19870.279,0.01987,0.147932087,-0.171560221,
4061,23389.134,0.02339,0.194701551,-0.212733836,
4063,22115.72,0.02212,0.197283462,-0.210306911,
4066,9292.44,0.00929,0.153392894,-0.185361589,
4070,97255.452,0.09726,0.18236599,-0.206526571,
4071,7815.505,0.00782,0.171304193,-0.201996578,
4072,43005.413,0.04301,0.185611047,-0.195171693,
4074,4175.269,0.00418,0.181729469,-0.187646209,
4077,9875.481,0.00988,0.150778893,-0.173906943,
4078,6276.859,0.00628,0.076102406,-0.084857052,
4079,16940.837,0.01694,0.086473558,-0.104898147,
4082,19658.8,0.01966,0.063571837,-0.068111286,
4085,7647.774,0.00765,0.193285823,-0.206593199,
4086,14784.919,0.01478,0.117428312,-0.15601046,
4088,6255.591,0.00626,0.058748067,-0.085506563,
4090,10944.69,0.01094,0.084408482,-0.100906298,
4092,14211.623,0.01421,0.11435309,-0.145376307,
4093,5515.342,0.00552,0.154364716,-0.186073572,
4094,21223.005,0.02122,0.156828273,-0.194387797,
4095,17904.141,0.0179,0.049819516,-0.065857658,
4096,12003.453,0.012,0.114905719,-0.130757226,
4101,4182.06,0.00418,0.133279589,-0.182378973,
4104,9620.121,0.00962,0.174243624,-0.200258162,
4105,10750.885,0.01075,0.134257718,-0.173180772,
4106,8260.356,0.00826,0.11073862,-0.142256508,
4109,12847.208,0.01285,0.086253386,-0.092835827,
4110,33699.298,0.0337,0.171172573,-0.192338001,
4113,15045.421,0.01505,0.132402235,-0.179991732,
4114,5236.444,0.00524,0.111312243,-0.158429003,
4116,47723.301,0.04772,0.051671007,-0.051443565,
4117,10796.349,0.0108,0.038158423,-0.061283233,
4119,5944.659,0.00594,0.069821819,-0.069266904,
4120,34065.402,0.03407,0.12782355,-0.128180893,
4122,23551.384,0.02355,0.110627499,-0.108977461,
4123,6809.114,0.00681,0.003078567,0.001036873,
4131,4764.006,0.00476,0.162604068,-0.210451006,
4135,8981.617,0.00898,0.019643307,-0.035892482,
4137,9998.693,0.01,0.189868154,-0.214963342,
4138,6744.653,0.00674,0.141707316,-0.17693834,
4139,23121.762,0.02312,0.01015243,-0.017824859,
4140,8540.063,0.00854,0.139183402,-0.185620304,
4141,98489.505,0.09849,0.124006489,-0.158514522,
4142,18660.571,0.01866,0.052559272,-0.046975309,
4143,2875.28,0.00288,0.159871221,-0.168465176,
4145,12178.526,0.01218,0.076128116,-0.097784255,
4146,2790.396,0.00279,0.192026125,-0.185186376,
4149,6785.664,0.00679,0.155664913,-0.144061703,
4150,21637.474,0.02164,0.113960251,-0.134290872,
4151,29119.635,0.02912,0.005466259,-0.003291489,
4152,9396.896,0.0094,0.123383854,-0.145737807,
4153,9311.438,0.00931,0.149686801,-0.179376352,
4154,3993.236,0.00399,0.130534765,-0.165620978,
4155,43446.913,0.04345,0.184663845,-0.187537038,
4157,10690.899,0.01069,0.186926529,-0.200390887,
4159,11686.133,0.01169,0.11809754,-0.132596555,
4162,8549.432,0.00855,0.173271129,-0.202529601,
